comment,comment_id,source
"""Just continue to do your good works.Praying for you.""","""10154706823861522_1458905074124023""",MOCHA
"""Hello mocha.... Pls stay""","""10154706823861522_862973967172238""",MOCHA
"""Hi""","""10154706823861522_1314373145240099""",MOCHA
"""Oh noooooo""","""10154706823861522_728005050679877""",MOCHA
"""Go mocha.inggit cla dhl nakutulong k sa bayan..""","""10154706823861522_1592928007683403""",MOCHA
"""God bless you and you blog.I am supporting  you from  Gilbert,AZ,USA.""","""10154706823861522_1821672378113096""",MOCHA
"""\ud83d\ude1b\ud83d\ude1c\ud83d\ude1d\ud83d\ude0b\ud83d\udc45\ud83d\udc80\ud83d\udc7f""","""10154706823861522_1797351647179700""",MOCHA
"""Wag po sana \""Huling Live\"" tuloy lng po ang laban para kay tatay Digong! We'll back you up!""","""10154706823861522_977182012409641""",MOCHA
"""Mocha dapat kpag ng report kah dapat wala kng bra or dapat nka hubad kah""","""10154706823861522_590267687829034""",MOCHA
"""Bakit pinatahamik?tanong lng""","""10154706823861522_868803906589228""",MOCHA
"""Goodnight and more power Mocha""","""10154706823861522_806385509503347""",MOCHA
"""We need you MOCHA!""","""10154706823861522_1119297001439201""",MOCHA
"""#mochaUsonBLOG pakiusap hwg kang bibitaw kht anung mangyari... ang laban mo laban din nmin..hwg kang mgpapatinag sa kasamahan... kabutihan din ang mgwwagi..\nNpkadali ang nais nilang tumbukan... gusto ka nilang manahimik..ung bng hwg mag-ingay sa social media..pra ilapit samin ung katotohanan na ngyayari dito sa gobyerno ntin..na ayaw nilang ipakita o pilit nilang tinatgo... sa mga tv stations media.kaya nilang manupulain ang mga balita..pero sa social media mhihirapan sila.hanggat meron katulad mong #mochausonBLOG..ikaw ang mlaking hadlang sknila..kya konting tiis pa #mocha huwag kang bibitaw sa pgbabago... kasama mo kami..""","""10154706823861522_1185883598137009""",MOCHA
"""Whee!!""","""10154706823861522_687338611421769""",MOCHA
"""Not all rich people are intellegent ,,, and have a good manners they are much worse than the poor people""","""10154706823861522_1145691622190842""",MOCHA
"""May hubad kah pra mlamn ng iba lung sino ka talga""","""10154706823861522_1592928914349979""",MOCHA
"""gd evening po ma'am mocha don't give up all DDS SUPPORTERS AROUND THE WORLD we are support u thanks for sharing your knowledge of how to depend upon the situation of our beloved country  mabuhay  ka  from riyadh""","""10154706823861522_978119802299826""",MOCHA
"""God bless you mocha uson""","""10154706823861522_1248858191822575""",MOCHA
"""Wag kang tumigil mocha sabihin mo dyan sa kanila request namin ito?........savihin mo rin sa kanila na hindi kami magpalason dyab sa nga bayarang media....""","""10154706823861522_1145692492190755""",MOCHA
"""16,521 supporters palang po nagsign?? ito po yong link.\nhttps://www.change.org/p/sheryl-anne-florence-stop-online-petition-silencing-mocha-uson-blog?recruiter=301860573""","""10154706823861522_1701145953457775""",MOCHA
"""Watching you miss mocha uson from kuwait po ....""","""10154706823861522_1792149617723568""",MOCHA
"""Hindi pwede yan mocha ......\nBakit may petetion""","""10154706823861522_1772149703033414""",MOCHA
"""go go go lng po ms Mocha...we love u!!! kuwait""","""10154706823861522_1136384833117352""",MOCHA
"""Hindi pwede yan ipag laban natin ang ating karapatan""","""10154706823861522_1232432023462048""",MOCHA
"""Watching from Jeddah, KSA. Hello mucha,magpalit klng ng pangalan we supports you. ....we love you mocha...""","""10154706823861522_1314379525239461""",MOCHA
"""Hi mocha pakisabi dyan sa dilaw na may isang dds supporters na hindi titigil hanggat hindi mawala ang mukha sa 500 piso bill dahil nakasuka ang pagmumukha nila..""","""10154706823861522_903657469768142""",MOCHA
"""Pls don't leave Mocha we rely on u Ikaw Lang nag babalita ng Tama sa amin.""","""10154706823861522_1792150951056768""",MOCHA
"""Panu wala ng pinapansin sa kanila, at mas marami ang naniniwala sa, meron pa nga don dinamay ang ng mga anti Duterte ang mga anak ni Presidente. Pero kahit anung gawin di nila mapatumba. #LABANLANG""","""10154706823861522_1237436399611926""",MOCHA
"""D2 lng kmi""","""10154706823861522_1136388279783674""",MOCHA
"""Tama ka.hayaan mo sila.""","""10154706823861522_1772151179699933""",MOCHA
"""Alam kuna kung sino ang mga hayop nyan ang mga Aquino at mga chr bakit uumpisahan nba nila ang plan.b nila ang people Power nila subukan nila pr malaman nila n marami tyong suporter ni president duterte kapal ng mga aso ni abnoy panot""","""10154706823861522_1836437353259829""",MOCHA
"""Create new page, Mocha Uson Blog ng Masa and post it here para bago matakedown ito may new page for updates diba?""","""10154706823861522_1792151381056725""",MOCHA
"""Fight lang po..""","""10154706823861522_1237437759611790""",MOCHA
"""Mas malalim ang dahilan sa pag kalas ni digong sa america, ganito po yan mga brothers, si Obama naka predict as the 44th and last president ng america, may plano syang mag declare ng Int'l Martial Law bago mag election sa America...pag ginawa nya yon, sya na ang ruler sa boung mundo ...at itatag nya ang One World Government. Ngunit naka prediction din na once ginawa nya yon, babanatan sya ng Russia at china at ito ang masaklap, mabubura sa mapa ang america... Kaya ang america ngayon nag hahanap ng maging battle ground sa darating na world war3 Pilipinas ang na ispatan kaya pinag sasabong tayo ng UN at US na makipag away sa tsina, at kung pumatol ang pinas dito maging battle ground .... At intension ng US na mahati ang atention ng china at para russia na lang ang haharapin nila... Makiramdam po tayo sa pag usad ng US election delikado po tayo kung may tropang kano dito sa pinas kaya sana maunawaan nyo, ang pagkalas natin sa US ay depensa at panawagan sa mga fil am na pro duterte, pwede kayo mag bakasyon dito sa pinas bago election sa US ....""","""10154706823861522_1782564805357096""",MOCHA
"""Cno cla pra mg suspend????? Marami kming supporters mo. Besides we are all entitled for freedom of speech. Deretso lng mocha... they don't have the right.... CLA KMO TUMAHIMIK!....""","""10154706823861522_623782337823263""",MOCHA
"""Dto S UAE kw ang no. 1""","""10154706823861522_1248865001821894""",MOCHA
"""https://www.facebook.com/marites.liquigan.18/posts/1125735304140191""","""10154706823861522_1133478510072580""",MOCHA
"""Don't stop ms. Mocha. \ud83d\udc4a\ud83d\udc4a\ud83d\udc4a""","""10154706823861522_1119302591438642""",MOCHA
"""Laban Lang at pray tayo THANKS mis MOCHA ingat ka lang""","""10154706823861522_699360036896877""",MOCHA
"""Mas malalim ang dahilan sa pag kalas ni digong sa america, ganito po yan mga brothers, si Obama naka predict as the 44th and last president ng america, may plano syang mag declare ng Int'l Martial Law bago mag election sa America...pag ginawa nya yon, sya na ang ruler sa boung mundo ...at itatag nya ang One World Government. Ngunit naka prediction din na once ginawa nya yon, babanatan sya ng Russia at china at ito ang masaklap, mabubura sa mapa ang america... Kaya ang america ngayon nag hahanap ng maging battle ground sa darating na world war3 Pilipinas ang na ispatan kaya pinag sasabong tayo ng UN at US na makipag away sa tsina, at kung pumatol ang pinas dito maging battle ground .... At intension ng US na mahati ang atention ng china at para russia na lang ang haharapin nila... Makiramdam po tayo sa pag usad ng US election delikado po tayo kung may tropang kano dito sa pinas kaya sana maunawaan nyo, ang pagkalas natin sa US ay depensa at panawagan sa mga fil am na pro duterte, pwede kayo mag bakasyon dito sa pinas bago election sa US ....""","""10154706823861522_784046025066471""",MOCHA
"""Create new page, Mocha Uson Blog ng Masa and post it here para bago matakedown ito may new page for updates diba? need po yan para maready po agad at continue ang progress ng mga new updates sa pamahalaan at improvement ng philippines""","""10154706823861522_1222755487762572""",MOCHA
"""Go go go mocha""","""10154706823861522_1237438679611698""",MOCHA
"""#FightMochaUsonBlog""","""10154706823861522_784046461733094""",MOCHA
"""Suggestion sa ptv 4 ms mocha sana magka slot k dun""","""10154706823861522_686753308142258""",MOCHA
"""Kung ako syo mocha wag kng ssuko kc dto kmi pra sumuporta. Pg huminto ka sa gnagawa mo mas mtutuwa mga klaban natin. Keep on doing what is right! You have all our support!""","""10154706823861522_1458914547456409""",MOCHA
"""Kung mawawala ka ka mocha pwede po bang magrequest tayo mga dds na na gagawa ng page...""","""10154706823861522_1145698758856795""",MOCHA
"""go go mz mocha....watching from ofw  kuwait..""","""10154706823861522_1222756334429154""",MOCHA
"""wag mo silang paniwalaan ms. beautiful mocha, lalaban tayo narito lang kami, cla ang bobo ang mga yellowtardz magbago na kayo.""","""10154706823861522_1772152526366465""",MOCHA
"""hi Ms.Mocha from Germany""","""10154706823861522_977201135741062""",MOCHA
"""Mocha bigyan nyo po kami ng rason kung paano namin pniniwalaan ang nga media na yan....""","""10154706823861522_1592931604349710""",MOCHA
"""How can you petition to suspend a blog like this when you got 4,300,000 plus likes.  Then unlike this page if you really don't like it. That simple.  Otherwise, stop the petition.""","""10154706823861522_1162321130502222""",MOCHA
"""Hindi nla kaya ang katotohanan, thats why they're mad""","""10154706823861522_1162321473835521""",MOCHA
"""Hindi ka nila kaya, kaya wala na silang maisip na paraan, wahaha. This LP yellowtards are wasting their time, just keep on posting Ms. Mocha.""","""10154706823861522_1136391336450035""",MOCHA
"""Nainis ako about cybercrime bully.....\nhindi naman pinatupad ang batas na cybercrime law""","""10154706823861522_1811263059150701""",MOCHA
"""494K views hehehe""","""10154706823861522_1133481303405634""",MOCHA
"""Hello guapa!God Bless u""","""10154706823861522_1755127608086406""",MOCHA
"""200K ang anti""","""10154706823861522_623784637823033""",MOCHA
"""Makakain na ata to ng maraming glue kaya ganyan na ang uutak. Utak tanga""","""10154706823861522_977202475740928""",MOCHA
"""From Angola Africa""","""10154706823861522_1242480339127618""",MOCHA
"""Wag naman..  Mocha.   Hayaan mo cla..  Pano na. Kami mga followers mo.. Kmi nasa likod mo kami mocha""","""10154706823861522_1793396287568620""",MOCHA
"""Walang bibitaw....""","""10154706823861522_1214143185295979""",MOCHA
"""Inggit lang cla.  Dahil 4million plus na followers mo""","""10154706823861522_687345108087786""",MOCHA
"""Pera pera lng yan...abias na abs cbn na yan""","""10154706823861522_1767701746825855""",MOCHA
"""Wgkang sumoko mocha walang iwanan""","""10154706823861522_1458919697455894""",MOCHA
"""D U T E R T E FOR LYF... Godbless mocha \ud83d\udc4a\ud83d\udc4d\ud83d\ude00""","""10154706823861522_862982283838073""",MOCHA
"""Be strong in the Lord and in the power of his might!""","""10154706823861522_1782872228620052""",MOCHA
"""Ma mocha dont worry ito its my freedom naman ilalabas ko na ang pagiging bad girl ko para sa mga ABNOY NA KATULAD NI NOYNOY NA MUKANG TANGA ABNOY RETARDED SA TOTOO LANG MUKANG KANG TANGA EVEN IKAW MAR ROXAS MULA KA RING ABNOY NA TANGA WALA KAYONGBKWENTANG TAO TULAD NG MGA SUPPORTES NYO MGA MAKIKITID ANG UTAK DISENTE  RIN AKO PERO HINDI AKO TANGANG TULAD NYO NAKAKASAMA LANG NG LOOB FAHIL AYAW NUO BIGYAN NG PANSIN ANG KARAMIHAN SA AMGA KABABAYAN NATING KAPOS PALAD kaya ms mocha sana hindi pa ito ang last live mo dahil kahit anong mangyari suauportjan ka namin pati ang ating pangulong du30. Patawarin na ako kung nakapag salita ako ng hindi maganda pero gusto ko lang na maging oatas angnlahat at mapa buti tayong mga Pilipino dahil kita naman natin ang pagbabago malayong malayo sa dating namumuno... hindi lang sayo abnoynoy kundi sa mga dating namumuno.""","""10154706823861522_1275951052476707""",MOCHA
"""Wag kang mag stop mucha..sayo lng ako nagkaka alm nh balita...ofw from qatar""","""10154706823861522_1774034756195541""",MOCHA
"""Huwag kayo sumuko mocha andito kami sumusuporta sa iyo..""","""10154706823861522_1248868941821500""",MOCHA
"""Okey lng""","""10154706823861522_1286601218050754""",MOCHA
"""papano bgyan ng pansin eh need nila ang money bias pamore""","""10154706823861522_1767701983492498""",MOCHA
"""Mocha pakasal na tayo hahahahaha""","""10154706823861522_1782567085356868""",MOCHA
"""Inggit lang ang mga kalaban mocha kasi totoo tayong nagmahal at malasakit sating president..ehh sila kaylangan magbayad para kampihan hihih""","""10154706823861522_1792154954389701""",MOCHA
"""Laban Mocha!!!""","""10154706823861522_977203685740807""",MOCHA
"""hi !! po..mam""","""10154706823861522_981019222010292""",MOCHA
"""dont stop doing what you are doing...We will be behind you all the way..Go Mocha....""","""10154706823861522_623785781156252""",MOCHA
"""25,000 signatures vs. 4 Million followers? ok lang ba sila?""","""10154706823861522_862983167171318""",MOCHA
"""Mocha, please continue what you are doing! <3 <3 <3""","""10154706823861522_686755604808695""",MOCHA
"""hell0 p0 mis MOCHA...mga bitter lng ang mga yan!!!kc ayaw nla ng katutuhanan eh..""","""10154706823861522_1592932857682918""",MOCHA
"""Bkit cla b may ari ng facebook... Mocha stay strong don't stop ...""","""10154706823861522_1793397197568529""",MOCHA
"""Hwag mo silang pansinin Mocha, hnd sila magtatagumpay dahil mas marami tayo kaysa kanila.""","""10154706823861522_1622875114673279""",MOCHA
"""Hello  !!!Mocha   Kumusta ang Ating  Pangulong R. R. Duterte from HaibaraShizuoka Japan""","""10154706823861522_1242485032460482""",MOCHA
"""Tuloy ang laban natin mocha.""","""10154706823861522_1818699841684668""",MOCHA
"""Laban lang mocha para sa pangulo kailangan niya ang tulong mo huwag papaapi sa kanila...!!!""","""10154706823861522_1185897451468957""",MOCHA
"""Sumisikat ka kasi Ms. Mocha maraming naiingit sayo na mga legitimate na media natatalo mo sila kasi tumitingin sila sa pagkatao mo hindi nila matanggap na angat ka sa kanila kaya ganoon nalang ang kasidhing tanggalin ka sa sosyal media""","""10154706823861522_977205745740601""",MOCHA
"""4million ang likes ng page mo.. i dont think so na i ban ng fb ang page mo""","""10154706823861522_1782873495286592""",MOCHA
"""Mahal na mahal din kita hehehehe lov u""","""10154706823861522_806400056168559""",MOCHA
"""Hahaha!!! Mocha is so clever! Natawa ko sa \""Mr, Edwin Lacierda, freedom of expression nyo po yan, o sige enjoy\"" \ud83d\ude02\ud83d\ude02\ud83d\ude02""","""10154706823861522_1133486980071733""",MOCHA
"""Lumaban ka ksma nyo kmi s lban m lban ntin""","""10154706823861522_1256779567714924""",MOCHA
"""Huhu mocha usan blog wlang sukoan  wgmna kmeng iwan""","""10154706823861522_1256780017714879""",MOCHA
"""we will stand up behind you""","""10154706823861522_747060818768250""",MOCHA
"""Ang ganda mu kasi idol eh kaya in is so Edwin sayo""","""10154706823861522_806402599501638""",MOCHA
"""hi mam. laban tayo. di ka namin papabayaan""","""10154706823861522_1797364757178389""",MOCHA
"""go lang ng go. dds forever""","""10154706823861522_590284971160639""",MOCHA
"""Nasa demokrasya tau bansa we are free wat we want to say.""","""10154706823861522_590285047827298""",MOCHA
"""Ilabas muna huwag mo ng hintayin""","""10154706823861522_618935821622809""",MOCHA
"""May pinag aral nga kayo.....utik kakyo..""","""10154706823861522_1084106755043494""",MOCHA
"""Huwag kang patata lo sa mga yellowtard inggit Lang sila""","""10154706823861522_561577287380087""",MOCHA
"""MOCHA DO NOT STOP!!! PLEASE WE ARE SUPPORTING YOU!\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d""","""10154706823861522_1232443406794243""",MOCHA
